CustomerID,r_score,f_score,m_score,fm_score,recency,frequency,Monetory,rfm_segment
17942.0,5,3,1,2,8,1.0,155.0,Potential Loyalists
18174.0,5,3,1,2,8,1.0,104.0,Potential Loyalists
12587.0,5,3,1,2,8,1.0,312.0,Potential Loyalists
14632.0,1,3,1,2,263,1.0,916.8,Hibernating
12831.0,1,3,1,2,263,1.0,1516.8,Hibernating
13132.0,1,3,1,2,262,1.0,120.6,Hibernating
18191.0,1,3,1,2,262,1.0,1454.6,Hibernating
16988.0,5,3,1,2,6,1.0,504.5,Potential Loyalists
17698.0,1,3,1,2,261,1.0,1240.0,Hibernating
15178.0,1,3,1,2,261,1.0,121.5,Hibernating
14219.0,5,3,1,2,5,1.0,629.3,Potential Loyalists
16597.0,5,3,1,2,5,1.0,630.0,Potential Loyalists
12367.0,5,3,1,2,5,1.0,1509.0,Potential Loyalists
14536.0,1,3,1,2,260,1.0,1076.6,Hibernating
16569.0,5,3,1,2,4,1.0,621.0,Potential Loyalists
15992.0,5,3,1,2,4,1.0,54.0,Potential Loyalists
12442.0,5,3,1,2,4,1.0,1585.1,Potential Loyalists
13298.0,5,3,1,2,2,1.0,720.0,Potential Loyalists
13436.0,5,3,1,2,2,1.0,908.0,Potential Loyalists
14569.0,5,3,1,2,2,1.0,2025.0,Potential Loyalists
15083.0,1,3,1,2,257,1.0,188.1,Hibernating
18010.0,1,3,1,2,257,1.0,1252.0,Hibernating
16692.0,1,3,1,2,257,1.0,1117.5,Hibernating
17775.0,1,3,1,2,255,1.0,169.2,Hibernating
14957.0,1,3,1,2,254,1.0,702.0,Hibernating
14890.0,1,3,1,2,254,1.0,879.9,Hibernating
17212.0,1,3,1,2,254,1.0,907.2,Hibernating
13841.0,1,3,1,2,253,1.0,85.0,Hibernating
15691.0,1,3,1,2,253,1.0,273.6,Hibernating
16162.0,1,3,1,2,253,1.0,11.9,Hibernating
13462.0,1,3,1,2,253,1.0,1363.5,Hibernating
13781.0,1,3,1,2,251,1.0,1386.0,Hibernating
13059.0,1,3,1,2,250,1.0,514.2,Hibernating
15442.0,1,3,1,2,249,1.0,1188.0,Hibernating
15917.0,1,3,1,2,248,1.0,545.4,Hibernating
14964.0,1,3,1,2,248,1.0,2018.5,Hibernating
17906.0,1,3,1,2,248,1.0,616.0,Hibernating
14981.0,1,3,1,2,247,1.0,816.8,Hibernating
13712.0,1,3,1,2,247,1.0,2288.0,Hibernating
16623.0,1,3,1,2,246,1.0,647.0,Hibernating
15775.0,1,3,1,2,246,1.0,527.4,Hibernating
15119.0,1,3,1,2,246,1.0,1628.0,Hibernating
14924.0,1,3,1,2,246,1.0,1344.8,Hibernating
13508.0,1,3,1,2,244,1.0,1080.2,Hibernating
18129.0,1,3,1,2,244,1.0,1297.4,Hibernating
17574.0,1,3,1,2,243,1.0,1090.6,Hibernating
14326.0,1,3,1,2,243,1.0,1470.4,Hibernating
15212.0,1,3,1,2,242,1.0,248.0,Hibernating
16697.0,1,3,1,2,242,1.0,1738.5,Hibernating
17746.0,1,3,1,2,241,1.0,299.2,Hibernating
16097.0,1,3,1,2,241,1.0,662.4,Hibernating
17601.0,1,3,1,2,240,1.0,1044.0,Hibernating
15935.0,1,3,1,2,240,1.0,910.0,Hibernating
15135.0,1,3,1,2,240,1.0,1251.0,Hibernating
13120.0,1,3,1,2,239,1.0,30.6,Hibernating
16617.0,1,3,1,2,236,1.0,556.4,Hibernating
15717.0,1,3,1,2,235,1.0,1052.1,Hibernating
17217.0,1,3,1,2,235,1.0,1021.5,Hibernating
13101.0,1,3,1,2,235,1.0,638.4,Hibernating
17548.0,1,3,1,2,234,1.0,516.5,Hibernating
14148.0,1,3,1,2,234,1.0,59.4,Hibernating
13482.0,1,3,1,2,233,1.0,2030.6,Hibernating
16587.0,1,3,1,2,233,1.0,1023.2,Hibernating
12506.0,1,3,1,2,233,1.0,1690.5,Hibernating
12622.0,1,3,1,2,233,1.0,990.4,Hibernating
17718.0,1,3,1,2,233,1.0,569.0,Hibernating
17670.0,1,3,1,2,228,1.0,2262.7,Hibernating
17187.0,1,3,1,2,227,1.0,1313.6,Hibernating
18220.0,1,3,1,2,227,1.0,610.6,Hibernating
13229.0,1,3,1,2,226,1.0,1251.0,Hibernating
14271.0,1,3,1,2,226,1.0,831.6,Hibernating
16227.0,1,3,1,2,226,1.0,1885.2,Hibernating
17893.0,1,3,1,2,226,1.0,1386.0,Hibernating
16055.0,1,3,1,2,221,1.0,563.4,Hibernating
16610.0,1,3,1,2,220,1.0,454.2,Hibernating
17443.0,1,3,1,2,220,1.0,534.2,Hibernating
17394.0,1,3,1,2,220,1.0,581.7,Hibernating
17578.0,1,3,1,2,219,1.0,717.5,Hibernating
16457.0,1,3,1,2,219,1.0,1875.6,Hibernating
14199.0,1,3,1,2,219,1.0,10.2,Hibernating
13762.0,1,3,1,2,219,1.0,2146.9,Hibernating
14423.0,1,3,1,2,219,1.0,795.6,Hibernating
14393.0,1,3,1,2,219,1.0,339.5,Hibernating
14340.0,1,3,1,2,219,1.0,808.2,Hibernating
16990.0,1,3,1,2,219,1.0,179.0,Hibernating
13723.0,1,3,1,2,218,1.0,750.5,Hibernating
17174.0,1,3,1,2,218,1.0,239.6,Hibernating
18227.0,1,3,1,2,218,1.0,60.0,Hibernating
15668.0,1,3,1,2,218,1.0,76.3,Hibernating
16319.0,1,3,1,2,218,1.0,1213.2,Hibernating
15552.0,1,3,1,2,218,1.0,1531.7,Hibernating
13561.0,1,3,1,2,216,1.0,1447.2,Hibernating
14353.0,1,3,1,2,216,1.0,543.6,Hibernating
12821.0,1,3,1,2,215,1.0,378.5,Hibernating
18120.0,1,3,1,2,215,1.0,1460.8,Hibernating
14699.0,1,3,1,2,215,1.0,872.8,Hibernating
13479.0,1,3,1,2,201,1.0,1574.8,Hibernating
13223.0,1,3,1,2,201,1.0,350.4,Hibernating
14682.0,1,3,1,2,188,1.0,52.0,Hibernating
15852.0,1,3,1,2,187,1.0,997.1,Hibernating
16647.0,2,3,1,2,170,1.0,1581.7,Customers Needing Attention
16498.0,2,3,1,2,162,1.0,1286.6,Customers Needing Attention
12450.0,2,3,1,2,157,1.0,803.4,Customers Needing Attention
13420.0,2,3,1,2,150,1.0,286.8,Customers Needing Attention
14053.0,2,3,1,2,125,1.0,568.9,Customers Needing Attention
13470.0,2,3,1,2,100,1.0,957.0,Customers Needing Attention
15198.0,2,3,1,2,93,1.0,968.0,Customers Needing Attention
15653.0,2,3,1,2,93,1.0,1850.8,Customers Needing Attention
12386.0,1,3,1,2,338,1.0,2357.2,Hibernating
12829.0,1,3,1,2,337,1.0,529.2,Hibernating
15649.0,1,3,1,2,337,1.0,816.0,Hibernating
17788.0,2,3,1,2,74,1.0,2218.8,Customers Needing Attention
14947.0,2,3,1,2,73,1.0,2076.9,Customers Needing Attention
15565.0,3,3,1,2,51,1.0,692.8,Customers Needing Attention
13672.0,1,3,1,2,302,1.0,559.2,Hibernating
15612.0,3,3,1,2,37,1.0,430.1,Customers Needing Attention
15355.0,4,3,1,2,30,1.0,1915.2,Potential Loyalists
13460.0,4,3,1,2,30,1.0,1638.5,Potential Loyalists
16855.0,4,3,1,2,24,1.0,2303.0,Potential Loyalists
17549.0,4,3,1,2,24,1.0,539.2,Potential Loyalists
17330.0,4,3,1,2,23,1.0,1423.5,Potential Loyalists
13493.0,1,3,1,2,276,1.0,1305.5,Hibernating
16506.0,4,3,1,2,20,1.0,145.5,Potential Loyalists
13133.0,1,3,1,2,274,1.0,212.1,Hibernating
13978.0,4,3,1,2,15,1.0,2263.8,Potential Loyalists
16716.0,1,3,1,2,267,1.0,901.2,Hibernating
17737.0,5,3,1,2,10,1.0,848.0,Potential Loyalists
16427.0,1,3,1,2,264,1.0,1095.7,Hibernating
14354.0,5,3,1,2,6,1.0,754.2,Potential Loyalists
17668.0,5,3,1,2,2,1.0,506.2,Potential Loyalists
17946.0,1,3,1,2,234,1.0,985.5,Hibernating
13145.0,3,3,1,2,40,1.0,495.3,Customers Needing Attention
16851.0,5,3,1,2,5,1.0,2294.5,Potential Loyalists
16342.0,2,3,1,2,76,1.0,908.5,Customers Needing Attention
14288.0,1,3,2,3,214,1.0,5634.0,At Risk
13990.0,1,3,2,3,214,1.0,4980.8,At Risk
13052.0,1,3,2,3,213,1.0,5749.4,At Risk
16116.0,1,3,3,3,212,1.0,12961.2,At Risk
14988.0,1,3,3,3,212,1.0,12550.2,At Risk
17970.0,1,3,3,3,212,1.0,15865.9,At Risk
12976.0,1,3,3,3,212,1.0,16249.2,At Risk
14000.0,1,3,3,3,212,1.0,9535.5,At Risk
14873.0,1,3,3,3,211,1.0,8357.8,At Risk
12770.0,1,3,3,3,211,1.0,12995.4,At Risk
15333.0,1,3,3,3,209,1.0,16457.6,At Risk
14489.0,1,3,3,3,208,1.0,13902.0,At Risk
14888.0,1,3,2,3,208,1.0,7384.0,At Risk
13976.0,1,3,2,3,207,1.0,3580.0,At Risk
12690.0,1,3,2,3,206,1.0,3446.3,At Risk
13887.0,1,3,2,3,205,1.0,5264.9,At Risk
14647.0,1,3,2,3,202,1.0,7296.0,At Risk
17176.0,1,3,2,3,202,1.0,4591.5,At Risk
15292.0,1,3,2,3,202,1.0,2732.1,At Risk
13737.0,1,3,3,3,201,1.0,8159.2,At Risk
15314.0,1,3,3,3,200,1.0,7872.0,At Risk
16763.0,1,3,2,3,199,1.0,5594.4,At Risk
16448.0,1,3,2,3,199,1.0,3104.6,At Risk
16275.0,1,3,3,3,197,1.0,13277.6,At Risk
13135.0,1,3,2,3,197,1.0,3096.0,At Risk
12426.0,1,3,3,3,195,1.0,13826.4,At Risk
17051.0,1,3,3,3,195,1.0,9962.4,At Risk
12790.0,1,3,2,3,193,1.0,3660.1,At Risk
13398.0,1,3,3,3,193,1.0,9508.2,At Risk
16810.0,1,3,2,3,193,1.0,4054.4,At Risk
16529.0,1,3,3,3,191,1.0,13659.0,At Risk
17531.0,1,3,2,3,191,1.0,4153.8,At Risk
16117.0,1,3,2,3,190,1.0,5468.4,At Risk
16967.0,1,3,2,3,190,1.0,6699.0,At Risk
15386.0,1,3,3,3,187,1.0,12217.1,At Risk
12802.0,1,3,3,3,187,1.0,9542.4,At Risk
17124.0,1,3,3,3,186,1.0,9564.8,At Risk
18072.0,1,3,2,3,186,1.0,4453.2,At Risk
13395.0,1,3,2,3,186,1.0,5516.0,At Risk
17987.0,1,3,2,3,186,1.0,2581.8,At Risk
15609.0,1,3,2,3,185,1.0,3763.2,At Risk
14622.0,1,3,2,3,185,1.0,6732.6,At Risk
13466.0,1,3,2,3,185,1.0,3937.5,At Risk
16113.0,1,3,2,3,184,1.0,4216.6,At Risk
16614.0,1,3,3,3,183,1.0,12017.5,At Risk
13936.0,1,3,3,3,180,1.0,9791.6,At Risk
12732.0,1,3,2,3,180,1.0,2401.3,At Risk
13663.0,1,3,2,3,180,1.0,2463.5,At Risk
18165.0,2,3,2,3,178,1.0,3025.0,Customers Needing Attention
12809.0,2,3,3,3,178,1.0,7917.8,Customers Needing Attention
13343.0,2,3,2,3,178,1.0,4945.3,Customers Needing Attention
16739.0,2,3,2,3,177,1.0,3481.2,Customers Needing Attention
15585.0,2,3,3,3,177,1.0,14114.3,Customers Needing Attention
16276.0,2,3,2,3,177,1.0,4863.6,Customers Needing Attention
13568.0,2,3,3,3,174,1.0,7864.7,Customers Needing Attention
15825.0,2,3,2,3,173,1.0,4633.2,Customers Needing Attention
15016.0,2,3,2,3,173,1.0,2525.4,Customers Needing Attention
15921.0,2,3,2,3,173,1.0,7143.8,Customers Needing Attention
16526.0,2,3,2,3,172,1.0,2614.7,Customers Needing Attention
15507.0,2,3,3,3,172,1.0,16212.0,Customers Needing Attention
15041.0,2,3,3,3,171,1.0,11114.4,Customers Needing Attention
13300.0,2,3,3,3,170,1.0,7438.0,Customers Needing Attention
15130.0,2,3,2,3,170,1.0,7262.2,Customers Needing Attention
18193.0,2,3,2,3,166,1.0,2924.6,Customers Needing Attention
14327.0,2,3,2,3,164,1.0,3740.4,Customers Needing Attention
17891.0,2,3,2,3,163,1.0,6932.6,Customers Needing Attention
13745.0,2,3,3,3,163,1.0,7500.0,Customers Needing Attention
12922.0,2,3,3,3,162,1.0,11351.2,Customers Needing Attention
17123.0,2,3,2,3,162,1.0,3107.7,Customers Needing Attention
17899.0,2,3,2,3,160,1.0,4302.8,Customers Needing Attention
13833.0,2,3,3,3,160,1.0,8382.4,Customers Needing Attention
17464.0,2,3,2,3,159,1.0,2610.0,Customers Needing Attention
18203.0,2,3,2,3,158,1.0,2414.0,Customers Needing Attention
13338.0,2,3,2,3,158,1.0,5341.5,Customers Needing Attention
17046.0,2,3,3,3,158,1.0,14124.0,Customers Needing Attention
13291.0,2,3,3,3,156,1.0,13536.0,Customers Needing Attention
13699.0,2,3,2,3,156,1.0,4320.4,Customers Needing Attention
12648.0,2,3,2,3,155,1.0,4850.7,Customers Needing Attention
14552.0,2,3,3,3,152,1.0,9575.8,Customers Needing Attention
13678.0,2,3,2,3,152,1.0,3721.6,Customers Needing Attention
16450.0,2,3,2,3,150,1.0,3430.9,Customers Needing Attention
14400.0,2,3,3,3,150,1.0,14367.5,Customers Needing Attention
14847.0,2,3,2,3,149,1.0,3412.8,Customers Needing Attention
14722.0,2,3,2,3,148,1.0,4984.0,Customers Needing Attention
17984.0,2,3,2,3,146,1.0,6575.3,Customers Needing Attention
12833.0,2,3,2,3,146,1.0,5812.2,Customers Needing Attention
17962.0,2,3,2,3,143,1.0,3158.6,Customers Needing Attention
17866.0,2,3,2,3,143,1.0,2966.4,Customers Needing Attention
15623.0,2,3,2,3,142,1.0,4440.4,Customers Needing Attention
17660.0,2,3,3,3,142,1.0,8188.4,Customers Needing Attention
17694.0,2,3,2,3,142,1.0,4246.5,Customers Needing Attention
16305.0,2,3,3,3,139,1.0,7946.4,Customers Needing Attention
13116.0,2,3,3,3,139,1.0,8913.6,Customers Needing Attention
14100.0,2,3,2,3,138,1.0,5067.4,Customers Needing Attention
15261.0,2,3,2,3,136,1.0,4841.2,Customers Needing Attention
16447.0,2,3,3,3,136,1.0,7792.8,Customers Needing Attention
15746.0,2,3,2,3,135,1.0,5513.2,Customers Needing Attention
15639.0,2,3,2,3,135,1.0,3776.4,Customers Needing Attention
15942.0,2,3,2,3,134,1.0,3606.0,Customers Needing Attention
16147.0,2,3,2,3,134,1.0,5220.0,Customers Needing Attention
15120.0,2,3,2,3,134,1.0,4472.7,Customers Needing Attention
15776.0,2,3,2,3,134,1.0,2794.5,Customers Needing Attention
15149.0,2,3,2,3,134,1.0,7141.7,Customers Needing Attention
15438.0,2,3,2,3,132,1.0,3153.3,Customers Needing Attention
14885.0,2,3,3,3,132,1.0,11479.5,Customers Needing Attention
17053.0,2,3,2,3,131,1.0,4104.1,Customers Needing Attention
12644.0,2,3,3,3,130,1.0,12073.6,Customers Needing Attention
17553.0,2,3,2,3,130,1.0,2975.2,Customers Needing Attention
15342.0,2,3,3,3,130,1.0,8995.3,Customers Needing Attention
14076.0,2,3,2,3,130,1.0,4747.5,Customers Needing Attention
12750.0,2,3,2,3,129,1.0,2616.0,Customers Needing Attention
17514.0,2,3,3,3,129,1.0,7807.8,Customers Needing Attention
15254.0,2,3,2,3,128,1.0,5407.2,Customers Needing Attention
18099.0,2,3,2,3,128,1.0,3197.7,Customers Needing Attention
16302.0,2,3,2,3,127,1.0,2565.2,Customers Needing Attention
14079.0,2,3,2,3,125,1.0,3333.0,Customers Needing Attention
13355.0,2,3,3,3,123,1.0,17753.7,Customers Needing Attention
16292.0,2,3,2,3,122,1.0,4518.4,Customers Needing Attention
18011.0,1,3,2,3,374,1.0,2505.6,At Risk
18074.0,1,3,2,3,374,1.0,4141.5,At Risk
15922.0,1,3,2,3,374,1.0,3440.0,At Risk
15165.0,1,3,3,3,374,1.0,10231.2,At Risk
14142.0,1,3,2,3,374,1.0,6190.8,At Risk
16274.0,1,3,3,3,374,1.0,12397.5,At Risk
17908.0,1,3,3,3,374,1.0,14111.4,At Risk
16583.0,1,3,2,3,374,1.0,3269.0,At Risk
14301.0,2,3,3,3,118,1.0,8321.3,Customers Needing Attention
15363.0,1,3,2,3,373,1.0,5216.0,At Risk
17855.0,1,3,2,3,373,1.0,3184.0,At Risk
16754.0,1,3,2,3,373,1.0,4004.8,At Risk
16781.0,1,3,2,3,373,1.0,4740.8,At Risk
17732.0,1,3,2,3,373,1.0,3814.5,At Risk
16961.0,2,3,2,3,117,1.0,3278.8,Customers Needing Attention
13621.0,2,3,2,3,117,1.0,4062.2,Customers Needing Attention
16272.0,2,3,3,3,117,1.0,10292.5,Customers Needing Attention
12725.0,1,3,3,3,372,1.0,8551.4,At Risk
17967.0,1,3,2,3,372,1.0,4850.4,At Risk
15541.0,2,3,2,3,115,1.0,2467.9,Customers Needing Attention
12729.0,2,3,3,3,114,1.0,8675.6,Customers Needing Attention
17860.0,1,3,3,3,369,1.0,14662.4,At Risk
16858.0,1,3,2,3,369,1.0,3757.0,At Risk
12513.0,2,3,3,3,113,1.0,17160.0,Customers Needing Attention
12418.0,2,3,3,3,113,1.0,14871.0,Customers Needing Attention
15396.0,2,3,2,3,113,1.0,2862.6,Customers Needing Attention
18119.0,1,3,2,3,368,1.0,4499.6,At Risk
16125.0,1,3,2,3,368,1.0,3762.2,At Risk
16893.0,1,3,2,3,367,1.0,5418.0,At Risk
16536.0,2,3,3,3,111,1.0,16790.0,Customers Needing Attention
14566.0,2,3,2,3,111,1.0,5728.0,Customers Needing Attention
17978.0,1,3,2,3,366,1.0,3610.8,At Risk
13369.0,1,3,2,3,366,1.0,2860.8,At Risk
14932.0,1,3,2,3,366,1.0,3065.4,At Risk
17456.0,1,3,2,3,366,1.0,4248.3,At Risk
14082.0,1,3,2,3,365,1.0,5283.8,At Risk
17880.0,1,3,3,3,365,1.0,11931.4,At Risk
12785.0,1,3,2,3,365,1.0,2868.0,At Risk
15723.0,1,3,2,3,365,1.0,6932.0,At Risk
16727.0,1,3,3,3,365,1.0,12548.8,At Risk
14523.0,2,3,2,3,109,1.0,2514.6,Customers Needing Attention
16723.0,2,3,3,3,108,1.0,12280.3,Customers Needing Attention
13411.0,2,3,2,3,108,1.0,3461.2,Customers Needing Attention
15503.0,1,3,3,3,363,1.0,8744.8,At Risk
15454.0,1,3,2,3,363,1.0,3772.8,At Risk
18004.0,1,3,2,3,363,1.0,5616.4,At Risk
14413.0,1,3,2,3,363,1.0,2481.6,At Risk
17251.0,1,3,3,3,363,1.0,8974.8,At Risk
12715.0,2,3,2,3,107,1.0,5478.0,Customers Needing Attention
18200.0,2,3,2,3,107,1.0,5241.6,Customers Needing Attention
14055.0,2,3,2,3,107,1.0,5069.6,Customers Needing Attention
14687.0,2,3,3,3,107,1.0,9426.0,Customers Needing Attention
17303.0,1,3,3,3,362,1.0,10805.0,At Risk
15361.0,1,3,2,3,362,1.0,2932.3,At Risk
17194.0,1,3,2,3,361,1.0,4869.6,At Risk
16812.0,1,3,2,3,361,1.0,2449.2,At Risk
16202.0,1,3,2,3,361,1.0,5559.0,At Risk
17551.0,1,3,3,3,360,1.0,12528.6,At Risk
17525.0,1,3,2,3,360,1.0,3804.3,At Risk
15325.0,2,3,3,3,104,1.0,7952.7,Customers Needing Attention
18176.0,1,3,3,3,359,1.0,12177.2,At Risk
13874.0,1,3,2,3,359,1.0,4935.0,At Risk
15789.0,1,3,3,3,359,1.0,8782.5,At Risk
15866.0,2,3,3,3,102,1.0,7547.4,Customers Needing Attention
16278.0,2,3,2,3,101,1.0,3884.8,Customers Needing Attention
17343.0,1,3,2,3,356,1.0,2827.2,At Risk
13045.0,2,3,2,3,100,1.0,5495.4,Customers Needing Attention
12436.0,2,3,2,3,100,1.0,6435.0,Customers Needing Attention
14420.0,2,3,3,3,100,1.0,11237.5,Customers Needing Attention
15460.0,1,3,3,3,355,1.0,10208.0,At Risk
15279.0,1,3,2,3,355,1.0,4430.2,At Risk
14171.0,2,3,3,3,99,1.0,16962.0,Customers Needing Attention
18027.0,2,3,2,3,99,1.0,2421.3,Customers Needing Attention
16761.0,2,3,2,3,97,1.0,4115.8,Customers Needing Attention
12851.0,2,3,2,3,97,1.0,5198.4,Customers Needing Attention
13304.0,1,3,2,3,352,1.0,5710.0,At Risk
16820.0,2,3,3,3,96,1.0,9457.8,Customers Needing Attention
16400.0,2,3,3,3,95,1.0,8036.0,Customers Needing Attention
13210.0,2,3,3,3,94,1.0,7777.0,Customers Needing Attention
15885.0,2,3,2,3,94,1.0,3360.5,Customers Needing Attention
18222.0,2,3,2,3,93,1.0,6409.0,Customers Needing Attention
13889.0,2,3,2,3,93,1.0,6253.5,Customers Needing Attention
13441.0,2,3,2,3,92,1.0,3855.8,Customers Needing Attention
15652.0,2,3,2,3,92,1.0,6356.0,Customers Needing Attention
15035.0,2,3,2,3,90,1.0,6822.9,Customers Needing Attention
16796.0,2,3,2,3,90,1.0,5500.8,Customers Needing Attention
14212.0,2,3,3,3,90,1.0,9634.5,Customers Needing Attention
13372.0,2,3,2,3,90,1.0,6118.0,Customers Needing Attention
18215.0,2,3,2,3,90,1.0,3890.9,Customers Needing Attention
17433.0,2,3,3,3,89,1.0,14731.6,Customers Needing Attention
16141.0,2,3,3,3,89,1.0,14253.3,Customers Needing Attention
16211.0,2,3,2,3,89,1.0,6584.0,Customers Needing Attention
14753.0,2,3,3,3,88,1.0,15752.8,Customers Needing Attention
15343.0,2,3,2,3,88,1.0,4011.2,Customers Needing Attention
16451.0,2,3,2,3,88,1.0,3738.0,Customers Needing Attention
12566.0,2,3,2,3,87,1.0,3612.0,Customers Needing Attention
17640.0,2,3,2,3,87,1.0,3108.5,Customers Needing Attention
17333.0,2,3,3,3,86,1.0,13837.6,Customers Needing Attention
14557.0,2,3,3,3,86,1.0,12614.4,Customers Needing Attention
15417.0,2,3,3,3,86,1.0,14246.4,Customers Needing Attention
14894.0,2,3,3,3,86,1.0,15081.1,Customers Needing Attention
15975.0,2,3,3,3,85,1.0,8904.0,Customers Needing Attention
15099.0,2,3,3,3,85,1.0,9441.5,Customers Needing Attention
15523.0,2,3,2,3,85,1.0,3631.5,Customers Needing Attention
18194.0,2,3,2,3,83,1.0,6816.6,Customers Needing Attention
13187.0,1,3,2,3,338,1.0,5692.8,At Risk
13774.0,2,3,2,3,82,1.0,6930.0,Customers Needing Attention
16527.0,2,3,2,3,82,1.0,3193.4,Customers Needing Attention
12497.0,2,3,3,3,82,1.0,12390.3,Customers Needing Attention
13325.0,2,3,3,3,82,1.0,8103.6,Customers Needing Attention
16215.0,2,3,2,3,81,1.0,2638.8,Customers Needing Attention
14951.0,2,3,2,3,80,1.0,5194.6,Customers Needing Attention
12390.0,2,3,3,3,80,1.0,11639.7,Customers Needing Attention
14887.0,2,3,3,3,80,1.0,11172.0,Customers Needing Attention
17475.0,2,3,2,3,80,1.0,2721.6,Customers Needing Attention
17172.0,2,3,2,3,79,1.0,4767.0,Customers Needing Attention
12579.0,2,3,3,3,79,1.0,9383.4,Customers Needing Attention
16715.0,2,3,2,3,79,1.0,5732.3,Customers Needing Attention
16236.0,2,3,3,3,79,1.0,8644.0,Customers Needing Attention
15326.0,1,3,3,3,334,1.0,9039.3,At Risk
16850.0,1,3,2,3,334,1.0,6315.6,At Risk
13127.0,2,3,2,3,78,1.0,3888.0,Customers Needing Attention
16978.0,2,3,3,3,78,1.0,11170.8,Customers Needing Attention
14652.0,2,3,2,3,78,1.0,2546.1,Customers Needing Attention
16485.0,2,3,3,3,78,1.0,11516.7,Customers Needing Attention
17480.0,2,3,3,3,78,1.0,14842.2,Customers Needing Attention
15475.0,2,3,3,3,78,1.0,11376.4,Customers Needing Attention
15075.0,2,3,3,3,78,1.0,15962.4,Customers Needing Attention
15346.0,1,3,2,3,333,1.0,4290.8,At Risk
17569.0,1,3,2,3,333,1.0,6400.0,At Risk
15171.0,1,3,2,3,332,1.0,6447.5,At Risk
14270.0,1,3,3,3,332,1.0,8588.2,At Risk
17506.0,2,3,2,3,76,1.0,4230.8,Customers Needing Attention
18066.0,2,3,2,3,76,1.0,3180.0,Customers Needing Attention
16198.0,2,3,2,3,76,1.0,4150.9,Customers Needing Attention
16594.0,2,3,2,3,76,1.0,6855.1,Customers Needing Attention
17154.0,2,3,3,3,76,1.0,7573.9,Customers Needing Attention
13670.0,2,3,3,3,76,1.0,8742.5,Customers Needing Attention
17498.0,2,3,2,3,76,1.0,4627.4,Customers Needing Attention
14757.0,2,3,2,3,76,1.0,7119.0,Customers Needing Attention
12612.0,2,3,3,3,75,1.0,12024.0,Customers Needing Attention
15243.0,2,3,2,3,75,1.0,6967.4,Customers Needing Attention
13390.0,2,3,2,3,75,1.0,5096.4,Customers Needing Attention
13927.0,2,3,2,3,75,1.0,7329.0,Customers Needing Attention
18106.0,1,3,3,3,330,1.0,13460.4,At Risk
13385.0,1,3,3,3,330,1.0,13481.9,At Risk
16181.0,2,3,2,3,74,1.0,3360.5,Customers Needing Attention
17805.0,2,3,2,3,74,1.0,5123.0,Customers Needing Attention
16909.0,2,3,2,3,73,1.0,6823.8,Customers Needing Attention
13061.0,2,3,2,3,73,1.0,2486.0,Customers Needing Attention
17513.0,2,3,2,3,73,1.0,3079.2,Customers Needing Attention
13886.0,3,3,2,3,72,1.0,3060.4,Potential Loyalists
13503.0,3,3,2,3,72,1.0,3086.4,Potential Loyalists
16650.0,3,3,3,3,72,1.0,11532.2,Potential Loyalists
12703.0,3,3,2,3,72,1.0,5310.0,Potential Loyalists
16574.0,3,3,3,3,72,1.0,12639.2,Potential Loyalists
12718.0,3,3,2,3,72,1.0,3100.8,Potential Loyalists
15175.0,3,3,2,3,72,1.0,5154.3,Potential Loyalists
13859.0,1,3,2,3,327,1.0,4492.8,At Risk
18212.0,1,3,3,3,327,1.0,8847.8,At Risk
18053.0,3,3,2,3,71,1.0,5377.0,Potential Loyalists
16404.0,3,3,2,3,71,1.0,5634.0,Potential Loyalists
15185.0,3,3,2,3,71,1.0,4614.0,Potential Loyalists
15774.0,3,3,2,3,69,1.0,4155.9,Potential Loyalists
13008.0,1,3,2,3,324,1.0,3213.0,At Risk
15091.0,3,3,3,3,68,1.0,12954.3,Potential Loyalists
16183.0,3,3,2,3,68,1.0,5080.5,Potential Loyalists
15930.0,3,3,3,3,68,1.0,8958.6,Potential Loyalists
17094.0,1,3,2,3,323,1.0,4228.0,At Risk
14184.0,3,3,2,3,67,1.0,5016.7,Potential Loyalists
15739.0,3,3,2,3,67,1.0,3592.8,Potential Loyalists
17957.0,3,3,2,3,67,1.0,3462.7,Potential Loyalists
13801.0,3,3,2,3,67,1.0,4997.0,Potential Loyalists
15276.0,3,3,2,3,67,1.0,6466.8,Potential Loyalists
13351.0,3,3,2,3,67,1.0,4858.5,Potential Loyalists
16803.0,3,3,3,3,66,1.0,7975.2,Potential Loyalists
16758.0,3,3,2,3,66,1.0,5526.0,Potential Loyalists
15127.0,3,3,2,3,66,1.0,6504.0,Potential Loyalists
18033.0,3,3,2,3,66,1.0,3332.0,Potential Loyalists
17222.0,3,3,3,3,66,1.0,9914.8,Potential Loyalists
15167.0,1,3,2,3,321,1.0,6180.0,At Risk
14068.0,1,3,2,3,321,1.0,5475.8,At Risk
13177.0,3,3,2,3,65,1.0,4800.8,Potential Loyalists
15837.0,3,3,2,3,65,1.0,6652.0,Potential Loyalists
15264.0,3,3,3,3,65,1.0,9055.1,Potential Loyalists
15300.0,3,3,3,3,65,1.0,11814.4,Potential Loyalists
15766.0,3,3,2,3,65,1.0,2896.0,Potential Loyalists
16895.0,3,3,3,3,65,1.0,13413.4,Potential Loyalists
12923.0,3,3,2,3,65,1.0,4398.8,Potential Loyalists
13845.0,3,3,2,3,65,1.0,2817.0,Potential Loyalists
